WI06 TVD02 TVD06 PT1000_1 "Master clock"
5639 56.0625 55.3125 55.8125 24918.41
5639 56.0625 55.3125 55.8125 24923.46
5639 56.0625 55.3125 55.8125 24928.5
5639 56.0625 55.3125 55.75 24933.54
5639 56.0 55.3125 55.8125 24938.57
5639 56.0 55.25 55.75 24943.62
5639 56.0 55.3125 55.75 24948.66
5639 56.0 55.3125 55.75 24953.7
5639 56.0 55.25 55.75 24958.75
5639 56.0 55.25 55.75 24963.77
5639 56.0 55.25 55.75 24968.82
5639 55.9375 55.25 55.75 24973.87
5639 56.0 55.25 55.75 24978.91
5639 56.0 55.25 55.75 24983.94
5639 55.9375 55.25 55.6875 24989.01
5639 55.9375 55.25 55.6875 24994.06
5639 55.9375 55.1875 55.6875 24999.09
5639 55.9375 55.1875 55.6875 25004.14
5639 55.9375 55.1875 55.6875 25009.18
5639 55.9375 55.1875 55.6875 25014.23
5639 55.875 55.1875 55.6875 25019.26
5639 55.875 55.1875 55.6875 25024.31
5639 55.875 55.1875 55.6875 25029.36
5639 55.875 55.1875 55.625 25034.4
5639 55.875 55.125 55.625 25039.45
5639 55.875 55.125 55.625 25044.48
5639 55.875 55.125 55.625 25049.53
5639 55.8125 55.125 55.625 25054.58
5639 55.8125 55.125 55.625 25059.6
5639 55.875 55.125 55.625 25064.66
5639 55.8125 55.125 55.625 25069.7
5639 55.8125 55.125 55.625 25074.74
5639 55.8125 55.125 55.5625 25079.79
5639 55.8125 55.0625 55.5625 25084.82
5639 55.8125 55.0625 55.5625 25089.89
5639 55.8125 55.0625 55.5625 25094.94
5639 55.75 55.0625 55.5625 25099.99
5639 55.75 55.0625 55.5625 25105.05
5639 55.75 55.0625 55.5625 25110.25
5639 55.75 55.0625 55.5625 25115.31
5639 55.75 55.0625 55.5625 25120.36
5639 55.75 55.0 55.5625 25125.42
5639 55.75 55.0 55.5 25130.47
5639 55.75 55.0 55.5 25135.51
5639 55.75 55.0 55.5 25140.56
5639 55.75 55.0 55.5 25145.62
5639 55.6875 55.0 55.5 25150.67
5639 55.6875 55.0 55.5 25155.7
5639 55.6875 55.0 55.5 25160.75
5639 55.6875 55.0 55.5 25165.79
5639 55.6875 55.0 55.4375 25170.83
5639 55.6875 54.9375 55.4375 25175.9
5639 55.6875 54.9375 55.4375 25180.96
5639 55.6875 54.9375 55.4375 25186.0
5639 55.625 54.9375 55.4375 25191.05
5639 55.625 54.9375 55.4375 25196.09
5639 55.625 54.9375 55.4375 25201.12
5639 55.625 54.9375 55.375 25206.16
5639 55.625 54.9375 55.375 25211.29
5639 55.625 54.9375 55.375 25216.29
5639 55.625 54.875 55.375 25221.3
5639 55.5625 54.875 55.375 25226.32
5639 55.625 54.875 55.375 25231.37
5639 55.5625 54.875 55.375 25236.42
5639 55.5625 54.875 55.375 25241.46
5639 55.5625 54.875 55.375 25246.49
5639 55.5625 54.875 55.3125 25251.54
5639 55.5625 54.875 55.375 25256.58
5639 55.5625 54.8125 55.3125 25261.63
5639 55.5625 54.8125 55.3125 25266.66
5639 55.5625 54.875 55.3125 25271.7
5639 55.5625 54.8125 55.3125 25276.75
5639 55.5 54.8125 55.3125 25281.79
5639 55.5 54.8125 55.3125 25286.84
5639 55.5 54.8125 55.25 25291.86
5639 55.5 54.8125 55.25 25296.91
5639 55.5 54.8125 55.25 25301.96
5639 55.5 54.75 55.25 25307.0
5639 55.4375 54.75 55.25 25312.23
5639 55.4375 54.8125 55.25 25317.23
5639 55.4375 54.75 55.25 25322.23
5639 55.4375 54.75 55.25 25327.38
5639 55.4375 54.75 55.1875 25332.44
5639 55.4375 54.75 55.1875 25337.49
5639 55.4375 54.75 55.1875 25342.53
5639 55.4375 54.6875 55.1875 25347.56
5639 55.4375 54.6875 55.1875 25352.6
5639 55.4375 54.6875 55.1875 25357.63
5639 55.375 54.6875 55.1875 25362.7
5639 55.375 54.6875 55.1875 25367.73
5639 55.375 54.6875 55.1875 25372.78
5639 55.375 54.6875 55.1875 25377.82
5639 55.375 54.6875 55.125 25382.87
5639 55.375 54.6875 55.125 25387.91
5639 55.375 54.6875 55.125 25392.95
5639 55.375 54.625 55.125 25397.99
5639 55.3125 54.625 55.125 25403.03
5639 55.3125 54.625 55.125 25408.08
5639 55.3125 54.625 55.125 25413.1
5639 55.3125 54.625 55.125 25418.15
5639 55.3125 54.625 55.125 25423.2
5639 55.3125 54.625 55.125 25428.23
5639 55.3125 54.625 55.125 25433.27
5639 55.3125 54.625 55.125 25438.31
5639 55.3125 54.625 55.0625 25443.35
5639 55.25 54.625 55.0625 25448.4
5639 55.25 54.5625 55.0 25453.43
5639 55.25 54.5625 55.0 25458.47
5639 55.25 54.5625 55.0 25463.5
5639 55.25 54.5625 55.0 25468.55
5639 55.25 54.5625 55.0 25473.58
5639 55.25 54.5625 55.0 25478.63
5639 55.25 54.5625 55.0 25483.66
5639 55.25 54.5 55.0 25488.71
5639 55.1875 54.5 55.0 25493.75
5639 55.1875 54.5 55.0 25498.78
5639 55.1875 54.5 55.0 25503.83
5639 55.1875 54.5 54.9375 25508.87
5639 55.1875 54.5 55.0 25513.91
5639 55.1875 54.5 54.9375 25518.96
5639 55.1875 54.5 54.9375 25523.99
5639 55.1875 54.5 54.9375 25529.04
5639 55.1875 54.4375 54.9375 25534.08
5639 55.125 54.5 54.9375 25539.12
5639 55.125 54.4375 54.9375 25544.15
5639 55.125 54.4375 54.9375 25549.21
5639 55.125 54.4375 54.875 25554.25
5639 55.125 54.4375 54.9375 25559.29
5639 55.0625 54.4375 54.875 25564.33
5639 55.125 54.4375 54.875 25569.37
5639 55.125 54.4375 54.875 25574.4
5639 55.0625 54.4375 54.875 25579.45
5639 55.0625 54.4375 54.875 25584.48
5639 55.0625 54.375 54.875 25589.52
5639 55.0625 54.4375 54.875 25594.54
5639 55.0625 54.375 54.875 25599.6
5639 55.0625 54.375 54.875 25604.64
5639 55.0625 54.375 54.8125 25609.67
5639 55.0625 54.3125 54.8125 25614.71
5639 55.0 54.3125 54.8125 25619.75
5639 55.0 54.375 54.8125 25624.8
5639 55.0 54.3125 54.8125 25629.85
5639 55.0 54.3125 54.8125 25634.88
5639 55.0 54.3125 54.8125 25639.93
5639 55.0 54.3125 54.8125 25644.97
5639 55.0 54.3125 54.8125 25650.02
5639 55.0 54.3125 54.8125 25655.04
5639 55.0 54.3125 54.75 25660.09
5639 55.0 54.3125 54.75 25665.13
5639 54.9375 54.25 54.75 25670.17
5639 54.9375 54.3125 54.75 25675.2
5639 54.9375 54.25 54.75 25680.25
5639 54.9375 54.25 54.75 25685.3
5639 54.9375 54.25 54.75 25690.35
5639 54.9375 54.25 54.75 25695.37
5639 54.9375 54.25 54.75 25700.42
5639 54.9375 54.25 54.6875 25705.47
5639 54.9375 54.25 54.6875 25710.52
5639 54.875 54.25 54.6875 25715.55
5639 54.875 54.25 54.6875 25720.6
5639 54.875 54.25 54.6875 25725.64
5639 54.875 54.1875 54.6875 25730.69
5639 54.875 54.1875 54.625 25735.73
5639 54.875 54.1875 54.625 25740.77
5639 54.8125 54.1875 54.625 25745.82
5639 54.8125 54.1875 54.625 25750.86
5639 54.8125 54.1875 54.625 25755.89
5639 54.8125 54.1875 54.625 25760.94
5639 54.8125 54.125 54.625 25765.98
5639 54.8125 54.125 54.625 25771.02
5639 54.8125 54.125 54.625 25776.05
5639 54.8125 54.125 54.625 25781.09
5639 54.8125 54.125 54.5625 25786.14
5639 54.8125 54.125 54.5625 25791.18
5639 54.75 54.0625 54.5625 25796.29
5639 54.75 54.125 54.5625 25801.29
5639 54.75 54.125 54.5625 25806.31
5639 54.75 54.125 54.5625 25811.36
5639 54.75 54.0625 54.5625 25816.4
5639 54.75 54.0625 54.5625 25821.45
5639 54.75 54.0625 54.5625 25826.47
5639 54.75 54.0625 54.5 25831.52
5639 54.75 54.0625 54.5625 25836.57
5639 54.75 54.0625 54.5 25841.6
5639 54.6875 54.0625 54.5625 25846.65
5639 54.6875 54.0625 54.5 25851.69
5639 54.6875 54.0 54.5 25856.74
5639 54.6875 54.0 54.5 25861.77
5639 54.6875 54.0 54.5 25866.81
5639 54.6875 54.0 54.5 25871.85
5639 54.6875 54.0 54.5 25876.9
5639 54.6875 54.0 54.5 25881.94
5639 54.6875 54.0 54.4375 25886.99
5639 54.625 54.0 54.4375 25892.23
5639 54.625 54.0 54.4375 25897.23
5639 54.625 53.9375 54.4375 25902.23
5639 54.625 53.9375 54.4375 25907.23
5639 54.625 53.9375 54.4375 25912.24
5639 54.625 53.9375 54.4375 25917.27
5639 54.625 53.9375 54.4375 25922.34
5639 54.625 53.9375 54.4375 25927.37
5639 54.5625 53.9375 54.4375 25932.41
5639 54.5625 53.9375 54.375 25937.46
5639 54.5625 53.9375 54.375 25942.48
5639 54.5625 53.9375 54.375 25947.53
5639 54.5625 53.875 54.375 25952.57
5639 54.5625 53.9375 54.375 25957.6
5639 54.5625 53.875 54.375 25962.64
5639 54.5625 53.875 54.3125 25967.66
5639 54.5625 53.875 54.3125 25972.71
5639 54.5625 53.875 54.3125 25977.76
5639 54.5 53.875 54.3125 25982.79
5639 54.5 53.875 54.3125 25987.83
5639 54.5 53.8125 54.25 25992.86
5639 54.5 53.875 54.3125 25997.9
5639 54.5 53.875 54.25 26002.95
5639 54.5 53.8125 54.25 26007.98
5639 54.5 53.8125 54.25 26013.02
5639 54.4375 53.8125 54.25 26018.06
5639 54.5 53.8125 54.25 26023.1
5639 54.4375 53.8125 54.25 26028.15
5639 54.4375 53.8125 54.25 26033.18
5639 54.4375 53.8125 54.25 26038.37
5639 54.4375 53.8125 54.25 26043.43
5639 54.4375 53.75 54.1875 26048.45
5639 54.4375 53.75 54.1875 26053.5
5640 54.4375 53.75 54.1875 26058.73
5640 54.4375 53.75 54.1875 26063.78
5640 54.4375 53.75 54.1875 26068.8
5640 54.375 53.75 54.1875 26073.85
5640 54.375 53.75 54.1875 26078.9
5640 54.375 53.75 54.1875 26083.95
5640 54.375 53.75 54.1875 26088.97
5640 54.375 53.6875 54.1875 26094.02
5640 54.375 53.6875 54.1875 26099.07
5640 54.3125 53.6875 54.1875 26104.1
5640 54.3125 53.6875 54.125 26109.14
5640 54.3125 53.6875 54.125 26114.16
5640 54.3125 53.6875 54.125 26119.21
5640 54.3125 53.6875 54.125 26124.26
5640 54.3125 53.6875 54.125 26129.3
5640 54.3125 53.6875 54.125 26134.33
5640 54.3125 53.6875 54.125 26139.38
5640 54.3125 53.6875 54.0625 26144.42
5640 54.3125 53.625 54.125 26149.47
5640 54.25 53.625 54.125 26154.51
5640 54.25 53.625 54.0625 26159.55
5640 54.25 53.625 54.0625 26164.61
5640 54.25 53.625 54.0625 26169.65
5640 54.25 53.625 54.0625 26174.68
5640 54.25 53.625 54.0625 26179.72
5640 54.25 53.625 54.0625 26184.77
5640 54.25 53.5625 54.0625 26189.82
5640 54.25 53.5625 54.0625 26194.84
5640 54.1875 53.5625 54.0 26199.89
5640 54.25 53.5625 54.0625 26204.94
5640 54.1875 53.5625 54.0 26209.98
5640 54.1875 53.5625 54.0625 26215.01
5640 54.1875 53.5625 54.0 26220.06
5640 54.1875 53.5625 54.0 26225.1
5640 54.1875 53.5 54.0 26230.14
5640 54.1875 53.5 54.0 26235.17
5640 54.125 53.5 54.0 26240.21
5640 54.125 53.5 54.0 26245.25
5640 54.1875 53.5 54.0 26250.3
5640 54.125 53.5 54.0 26255.35
5640 54.125 53.5 54.0 26260.37
5640 54.125 53.5 53.9375 26265.42
5640 54.125 53.5 53.9375 26270.47
5640 54.125 53.4375 53.9375 26275.5
5640 54.125 53.5 53.9375 26280.54
5640 54.125 53.5 53.875 26285.56
5640 54.125 53.4375 53.875 26290.61
5640 54.0625 53.4375 53.875 26295.66
5640 54.0625 53.4375 53.875 26300.7
5640 54.0625 53.4375 53.875 26305.73
5640 54.0625 53.4375 53.875 26310.78
5640 54.0625 53.4375 53.875 26315.82
5640 54.0625 53.4375 53.875 26320.87
5640 54.0625 53.4375 53.8125 26325.9
5640 54.0625 53.4375 53.8125 26330.95
5640 54.0625 53.375 53.8125 26335.99
5640 54.0625 53.375 53.8125 26341.02
5640 54.0 53.375 53.875 26346.06
5640 54.0 53.375 53.8125 26351.08
5640 54.0 53.375 53.8125 26356.33
5640 54.0 53.375 53.8125 26361.37
5640 54.0 53.375 53.8125 26366.42
5640 54.0 53.375 53.8125 26371.45
5640 54.0 53.375 53.8125 26376.49
5640 54.0 53.375 53.8125 26381.53
5640 54.0 53.3125 53.8125 26386.58
5640 53.9375 53.3125 53.75 26391.62
5640 54.0 53.3125 53.75 26396.65
5640 53.9375 53.3125 53.75 26401.69
5640 53.9375 53.3125 53.75 26406.74
5640 53.9375 53.3125 53.75 26411.78
5640 53.9375 53.3125 53.75 26416.81
5640 53.9375 53.3125 53.75 26421.86
5640 53.9375 53.3125 53.75 26426.88
5640 53.875 53.3125 53.75 26431.93
5640 53.9375 53.25 53.75 26436.98
5640 53.9375 53.25 53.75 26442.01
5640 53.875 53.25 53.6875 26447.23
5640 53.875 53.25 53.6875 26452.23
5640 53.875 53.25 53.6875 26457.23
5640 53.875 53.25 53.6875 26462.23
5640 53.875 53.25 53.6875 26467.23
5640 53.8125 53.25 53.6875 26472.26
5640 53.875 53.25 53.6875 26477.31
5640 53.8125 53.25 53.6875 26482.34
5640 53.875 53.1875 53.625 26487.38
5640 53.8125 53.25 53.625 26492.4
5640 53.8125 53.1875 53.625 26497.45
5640 53.8125 53.1875 53.625 26502.49
5640 53.8125 53.1875 53.625 26507.54
5640 53.8125 53.1875 53.625 26512.56
5640 53.8125 53.1875 53.625 26517.62
5640 53.8125 53.125 53.625 26522.67
5640 53.75 53.125 53.625 26527.7
5640 53.75 53.1875 53.625 26532.75
5640 53.75 53.125 53.625 26537.8
5640 53.75 53.125 53.5625 26542.85
5640 53.75 53.125 53.5625 26547.88
5640 53.75 53.125 53.5625 26552.94
5640 53.75 53.125 53.5625 26557.98
5640 53.6875 53.125 53.5 26563.0
5640 53.6875 53.125 53.5 26568.06
5640 53.75 53.125 53.5 26573.11
5640 53.6875 53.125 53.5 26578.15
5640 53.6875 53.0625 53.5 26583.18
5640 53.6875 53.0625 53.5 26588.23
5640 53.6875 53.0625 53.5 26593.27
5640 53.6875 53.0625 53.5 26598.3
5640 53.6875 53.0625 53.5 26603.35
5640 53.6875 53.0625 53.5 26608.38
5640 53.6875 53.0625 53.4375 26613.43
5640 53.625 53.0 53.5 26618.48
5640 53.6875 53.0625 53.4375 26623.51
5640 53.6875 53.0 53.4375 26628.55
5640 53.625 53.0 53.4375 26633.6
5640 53.625 53.0 53.4375 26638.64
5640 53.625 53.0 53.4375 26643.73
5640 53.625 53.0 53.4375 26648.77
5640 53.625 53.0 53.4375 26653.82
5640 53.625 53.0 53.4375 26658.85
5640 53.5625 53.0 53.375 26663.9
5640 53.5625 53.0 53.4375 26668.94
5640 53.5625 53.0 53.375 26673.98
5640 53.5625 52.9375 53.375 26679.01
5640 53.5625 53.0 53.375 26684.06
5640 53.5625 52.9375 53.375 26689.1
5640 53.5625 52.9375 53.375 26694.15
5640 53.5625 52.9375 53.375 26699.18
5640 53.5625 52.9375 53.375 26704.22
5640 53.5625 52.9375 53.3125 26709.26
5640 53.5 52.9375 53.375 26714.31
5640 53.5625 52.9375 53.375 26719.36
5640 53.5 52.9375 53.3125 26724.38
5640 53.5 52.9375 53.375 26729.44
5640 53.5 52.9375 53.3125 26734.49
5640 53.5 52.875 53.3125 26739.53
5640 53.4375 52.875 53.3125 26744.56
5640 53.5 52.875 53.3125 26749.61
5640 53.5 52.875 53.3125 26754.66
5640 53.5 52.875 53.3125 26759.7
5640 53.5 52.875 53.3125 26764.73
5640 53.4375 52.875 53.3125 26769.78
5640 53.4375 52.875 53.25 26774.82
5640 53.4375 52.8125 53.25 26779.86
5640 53.4375 52.8125 53.25 26784.9
5640 53.4375 52.8125 53.25 26790.09
5640 53.4375 52.8125 53.25 26795.16
5640 53.4375 52.8125 53.25 26800.2
5640 53.4375 52.8125 53.25 26805.26
5640 53.4375 52.8125 53.25 26810.31
5640 53.375 52.8125 53.25 26815.34
5640 53.375 52.8125 53.1875 26820.39
5640 53.375 52.8125 53.25 26825.44
5640 53.375 52.8125 53.25 26830.49
5640 53.375 52.75 53.25 26835.53
5640 53.375 52.75 53.1875 26840.57
5640 53.375 52.75 53.1875 26845.62
5640 53.375 52.75 53.1875 26850.64
5640 53.3125 52.75 53.125 26855.7
5640 53.375 52.75 53.1875 26860.74
5640 53.3125 52.75 53.125 26865.77
5640 53.3125 52.75 53.125 26870.82
5640 53.3125 52.75 53.125 26875.84
5640 53.3125 52.6875 53.125 26880.89
5640 53.3125 52.6875 53.125 26885.94
5640 53.3125 52.6875 53.125 26890.99
5640 53.3125 52.6875 53.125 26896.03
5640 53.3125 52.6875 53.125 26901.07
5640 53.3125 52.6875 53.125 26906.11
5640 53.25 52.6875 53.125 26911.14
5640 53.3125 52.6875 53.125 26916.19
5640 53.25 52.6875 53.0625 26921.29
5640 53.25 52.6875 53.0625 26926.29
5640 53.25 52.6875 53.0625 26931.3
5640 53.25 52.625 53.0625 26936.33
5640 53.25 52.625 53.0625 26941.38
5640 53.25 52.625 53.0625 26946.43
5640 53.1875 52.625 53.0625 26951.46
5640 53.1875 52.625 53.0625 26956.5
5640 53.1875 52.625 53.0625 26961.53
5640 53.1875 52.625 53.0 26966.58
5640 53.1875 52.625 53.0 26971.62
5640 53.1875 52.5625 53.0 26976.65
5640 53.1875 52.5625 53.0 26981.7
5640 53.1875 52.625 53.0 26986.73
5640 53.1875 52.625 53.0 26991.77
5640 53.1875 52.625 53.0 26996.81
5640 53.1875 52.5625 53.0 27001.85
5640 53.125 52.5625 53.0 27006.98
5640 53.125 52.5625 53.0 27012.02
5640 53.125 52.5625 52.9375 27017.23
5640 53.125 52.5625 53.0 27022.23
5640 53.125 52.5 52.9375 27027.23
5640 53.125 52.5 52.9375 27032.23
5640 53.125 52.5 52.9375 27037.24
5640 53.125 52.5 52.9375 27042.27
5640 53.125 52.5 52.9375 27047.32
5640 53.125 52.5 52.9375 27052.36
5640 53.0 52.375 52.875 27122.44
5640 53.0 52.4375 52.8125 27127.48
5640 53.0 52.4375 52.8125 27132.52
5640 53.0 52.375 52.8125 27137.58
5640 52.9375 52.375 52.75 27142.63
5640 52.9375 52.375 52.75 27147.66
5640 52.9375 52.375 52.75 27152.72
5640 52.9375 52.375 52.75 27157.77
5640 52.9375 52.375 52.75 27162.82
5640 52.9375 52.375 52.75 27167.86
5640 52.9375 52.375 52.75 27172.89
5640 52.9375 52.375 52.75 27177.94
5640 52.9375 52.3125 52.75 27182.98
5640 52.9375 52.3125 52.75 27188.01
5640 52.9375 52.3125 52.75 27193.06
5640 52.875 52.3125 52.6875 27198.11
5640 52.875 52.3125 52.6875 27203.15
5640 52.875 52.3125 52.6875 27208.2
5640 52.875 52.3125 52.6875 27213.24
5640 52.875 52.3125 52.6875 27218.28
5640 52.875 52.3125 52.6875 27223.32
5640 52.875 52.3125 52.6875 27228.35
5640 52.875 52.3125 52.6875 27233.4
5640 52.8125 52.25 52.6875 27238.44
5640 52.8125 52.25 52.6875 27243.48
5640 52.8125 52.25 52.6875 27248.52
5640 52.875 52.25 52.6875 27253.55
5640 52.8125 52.25 52.6875 27258.6
5640 52.8125 52.25 52.625 27263.64
5640 52.8125 52.25 52.625 27268.68
5640 52.8125 52.25 52.625 27273.73
5640 52.8125 52.25 52.625 27278.75
5640 52.8125 52.1875 52.625 27283.8
5640 52.8125 52.25 52.625 27288.85
5640 52.8125 52.25 52.625 27293.89
5640 52.8125 52.1875 52.625 27298.94
5640 52.8125 52.1875 52.625 27303.98
5640 52.75 52.1875 52.5625 27309.03
5640 52.75 52.1875 52.5625 27314.07
5640 52.75 52.1875 52.5625 27319.1
5640 52.75 52.1875 52.5625 27324.15
5640 52.75 52.1875 52.5625 27329.19
5640 52.75 52.125 52.5625 27334.23
5640 52.75 52.125 52.5625 27339.26
5640 52.6875 52.125 52.5625 27344.31
5640 52.6875 52.125 52.5625 27349.35
5640 52.6875 52.125 52.5625 27354.39
5640 52.6875 52.125 52.5625 27359.44
5640 52.6875 52.125 52.5 27364.47
5640 52.6875 52.125 52.5 27369.53
5640 52.6875 52.125 52.5625 27374.58
5640 52.6875 52.125 52.5 27379.63
5640 52.6875 52.125 52.5 27384.66
5640 52.6875 52.125 52.5 27389.7
5640 52.625 52.0625 52.5 27394.75
5640 52.625 52.0625 52.5 27399.77
5640 52.625 52.0625 52.5 27404.82
5640 52.625 52.0625 52.5 27409.87
5640 52.625 52.0625 52.5 27414.91
5640 52.625 52.0625 52.5 27419.93
5640 52.625 52.0625 52.4375 27424.98
5640 52.625 52.0625 52.4375 27430.02
5640 52.625 52.0625 52.4375 27435.06
5640 52.625 52.0625 52.4375 27440.1
5640 52.5625 52.0625 52.4375 27445.13
5640 52.5625 52.0 52.375 27450.18
5640 52.5625 52.0 52.4375 27455.22
5640 52.5625 52.0 52.375 27460.27
5640 52.5625 52.0 52.375 27465.3
5640 52.5625 52.0 52.375 27470.35
5640 52.5625 52.0 52.375 27475.39
5640 52.5625 52.0 52.375 27480.43
5640 52.5625 52.0 52.375 27485.47
5640 52.5 52.0 52.375 27490.52
5640 52.5625 52.0 52.3125 27495.56
5640 52.5 51.9375 52.375 27500.6
5640 52.5 51.9375 52.3125 27505.65
5640 52.5 52.0 52.375 27510.7
5640 52.5 51.9375 52.3125 27515.74
5640 52.5 51.9375 52.3125 27520.79
5640 52.5 51.9375 52.3125 27525.92
5640 52.5 51.9375 52.3125 27530.94
5640 52.5 51.9375 52.3125 27535.99
5640 52.5 51.9375 52.3125 27541.03
5640 52.5 51.9375 52.3125 27546.06
5640 52.4375 51.9375 52.3125 27551.11
5640 52.4375 51.875 52.25 27556.14
5640 52.4375 51.875 52.25 27561.42
5640 52.4375 51.875 52.25 27566.47
5640 52.4375 51.875 52.25 27571.53
5640 52.4375 51.875 52.25 27576.58
5640 52.4375 51.875 52.25 27581.64
5640 52.375 51.875 52.25 27586.7
5641 52.4375 51.875 52.25 27591.75
5641 52.4375 51.875 52.25 27596.78
5641 52.375 51.8125 52.25 27601.83
5641 52.4375 51.8125 52.25 27606.87
5641 52.375 51.875 52.25 27612.0
5641 52.375 51.8125 52.1875 27617.23
5641 52.375 51.8125 52.1875 27622.23
5641 52.375 51.8125 52.1875 27627.23
5641 52.375 51.8125 52.1875 27632.23
5641 52.3125 51.75 52.1875 27637.23
5641 52.3125 51.8125 52.1875 27642.28
5641 52.375 51.75 52.1875 27647.32
5641 52.3125 51.8125 52.1875 27652.37
5641 52.3125 51.75 52.1875 27657.39
5641 52.3125 51.8125 52.125 27662.44
5641 52.3125 51.75 52.125 27667.48
5641 52.3125 51.75 52.125 27672.53
5641 52.3125 51.75 52.125 27677.57
5641 52.3125 51.75 52.125 27682.61
5641 52.3125 51.75 52.125 27687.66
5641 52.25 51.75 52.125 27692.7
5641 52.25 51.75 52.125 27697.73
5641 52.25 51.75 52.125 27702.78
5641 52.25 51.75 52.125 27707.81
5641 52.25 51.6875 52.125 27712.86
5641 52.25 51.6875 52.125 27717.91
5641 52.25 51.6875 52.125 27722.93
5641 52.25 51.6875 52.0625 27727.98
5641 52.25 51.6875 52.0625 27733.02
5641 52.25 51.6875 52.0625 27738.05
5641 52.25 51.6875 52.0625 27743.1
5641 52.1875 51.6875 52.0625 27748.13
5641 52.1875 51.625 52.0625 27753.18
5641 52.1875 51.6875 52.0625 27758.23
5641 52.1875 51.625 52.0 27763.25
5641 52.1875 51.625 52.0 27768.3
5641 52.1875 51.625 52.0 27773.34
5641 52.1875 51.625 52.0 27778.39
5641 52.1875 51.625 52.0 27783.42
5641 52.1875 51.625 52.0 27788.47
5641 52.1875 51.625 52.0 27793.51
5641 52.125 51.625 52.0 27798.56
5641 52.1875 51.625 51.9375 27803.6
5641 52.125 51.625 51.9375 27808.63
5641 52.125 51.625 52.0 27813.68
5641 52.125 51.5625 51.9375 27818.72
5641 52.125 51.5625 51.9375 27823.76
5641 52.125 51.5625 51.9375 27828.79
5641 52.125 51.5625 51.9375 27833.84
5641 52.125 51.5625 51.9375 27838.88
5641 52.125 51.5625 51.9375 27843.93
5641 52.0625 51.5625 51.9375 27848.96
5641 52.0625 51.5625 51.9375 27854.0
5641 52.125 51.5625 51.875 27859.05
5641 52.0625 51.5 51.9375 27864.1
5641 52.0625 51.5625 51.9375 27869.14
5641 52.0625 51.5 51.875 27874.19
5641 52.0625 51.5 51.875 27879.28
5641 52.0625 51.5 51.875 27884.35
5641 52.0625 51.5 51.875 27889.41
5641 52.0625 51.5 51.875 27894.47
5641 52.0 51.5 51.875 27899.53
5641 52.0 51.5 51.875 27904.57
5641 52.0 51.5 51.875 27909.62
5641 52.0 51.4375 51.875 27914.66
5641 52.0 51.5 51.875 27919.7
5641 52.0 51.5 51.875 27924.73
5641 52.0 51.4375 51.8125 27929.8
5641 52.0 51.5 51.8125 27934.84
5641 52.0 51.4375 51.8125 27939.89
5641 52.0 51.4375 51.8125 27944.91
5641 52.0 51.4375 51.8125 27949.96
5641 51.9375 51.4375 51.8125 27955.0
5641 51.9375 51.4375 51.8125 27960.04
5641 51.9375 51.4375 51.8125 27965.07
5641 51.9375 51.4375 51.8125 27970.11
5641 51.9375 51.375 51.8125 27975.14
5641 51.9375 51.375 51.8125 27980.19
5641 51.875 51.375 51.8125 27985.23
5641 51.9375 51.375 51.8125 27990.26
5641 51.9375 51.375 51.75 27995.31
5641 51.875 51.375 51.75 28000.35
5641 51.9375 51.375 51.75 28005.39
5641 51.875 51.375 51.75 28010.42
5641 51.875 51.375 51.75 28015.47
5641 51.875 51.375 51.75 28020.49
5641 51.875 51.3125 51.75 28025.54
5641 51.875 51.375 51.75 28030.58
5641 51.875 51.3125 51.75 28035.63
5641 51.875 51.3125 51.6875 28040.65
5641 51.8125 51.3125 51.6875 28045.7
5641 51.875 51.3125 51.75 28050.75
5641 51.875 51.3125 51.6875 28055.79
5641 51.8125 51.3125 51.6875 28060.84
5641 51.8125 51.3125 51.625 28065.89
5641 51.8125 51.3125 51.6875 28070.94
5641 51.8125 51.3125 51.625 28075.97
5641 51.8125 51.25 51.625 28081.02
5641 51.8125 51.3125 51.625 28086.06
5641 51.75 51.25 51.625 28091.11
5641 51.75 51.3125 51.625 28096.13
5641 51.75 51.25 51.625 28101.19
5641 51.75 51.25 51.625 28106.29
5641 51.8125 51.25 51.625 28111.29
5641 51.75 51.25 51.625 28116.3
5641 51.75 51.25 51.625 28121.35
5641 51.75 51.25 51.625 28126.4
5641 51.75 51.1875 51.5625 28131.44
5641 51.75 51.25 51.625 28136.47
5641 51.75 51.25 51.625 28141.52
5641 51.75 51.1875 51.5625 28146.57
5641 51.75 51.1875 51.5625 28151.62
5641 51.6875 51.1875 51.5625 28156.65
