WI06 WI05 TVD02 TVD01 TVD05 TVD12 TVD06 TVD07 TVD04 TVD03 PT1000 TVK01 TVK02 TVK03 TVK04 "Master clock"
979 535 27.2125 27.8125 27.6875 32.125 32.4 31.6875 24.875 39.1875 181.3125 30.0 129.75 29.5 191.25 5334.32
980 535 27.275 27.875 27.6875 32.125 32.4625 31.6875 24.875 39.125 181.25 30.0 129.75 29.5 191.0 5339.32
981 536 27.275 27.875 27.6875 32.125 32.4625 31.6875 24.875 39.1875 181.1875 30.0 129.75 28.75 191.5 5344.32
982 536 27.275 27.8125 27.6875 32.1875 32.4625 31.6875 24.875 39.1875 181.1875 30.25 129.75 29.25 191.25 5349.32
983 536 27.275 27.875 27.6875 32.125 32.4625 31.6875 24.9375 39.1875 181.1875 29.75 129.75 29.5 191.25 5354.32
984 537 27.275 27.875 27.6875 32.125 32.4625 31.6875 24.9375 39.1875 181.1875 30.25 129.75 29.75 191.5 5359.32
984 537 27.275 27.875 27.6875 32.1875 32.4625 31.6875 24.9375 39.1875 181.1875 30.25 129.75 29.5 191.5 5364.32
985 538 27.275 27.875 27.6875 32.1875 32.4625 31.6875 24.9375 39.1875 181.1875 30.25 129.75 29.0 191.0 5369.32
986 538 27.275 27.875 27.6875 32.1875 32.525 31.6875 24.9375 39.1875 181.1875 30.25 130.0 29.0 191.5 5374.32
987 539 27.3375 27.875 27.6875 32.1875 32.4625 31.6875 24.9375 39.1875 181.1875 29.75 130.0 29.5 191.5 5379.32
988 539 27.275 27.875 27.6875 32.1875 32.525 31.75 24.9375 39.25 181.125 29.75 129.5 29.5 190.75 5384.32
989 540 27.275 27.875 27.75 32.1875 32.4625 31.75 24.9375 39.25 181.1875 30.25 129.25 29.75 191.5 5389.32
990 540 27.275 27.875 27.75 32.25 32.525 31.75 24.9375 39.25 181.125 30.25 129.25 29.25 191.5 5394.32
991 541 27.275 27.9375 27.6875 32.25 32.525 31.75 24.9375 39.25 181.125 30.25 129.75 29.0 191.25 5399.32
991 541 27.275 27.9375 27.75 32.25 32.525 31.6875 24.9375 39.25 181.125 30.5 129.25 28.75 191.0 5404.31
992 542 27.3375 27.9375 27.75 32.25 32.525 31.75 24.9375 39.25 181.125 30.0 129.75 29.25 190.5 5409.32
993 542 27.275 27.9375 27.75 32.25 32.525 31.75 24.9375 39.25 181.125 30.75 129.75 29.5 191.5 5414.32
994 543 27.3375 27.9375 27.75 32.25 32.525 31.75 24.9375 39.25 181.125 30.25 129.75 29.25 191.25 5419.32
995 543 27.3375 27.9375 27.75 32.25 32.5875 31.75 24.9375 39.25 181.125 30.25 130.0 29.0 190.75 5424.32
996 544 27.3375 27.9375 27.75 32.25 32.525 31.75 24.9375 39.3125 181.125 30.25 129.25 29.25 191.25 5429.32
997 544 27.3375 27.9375 27.75 32.3125 32.5875 31.75 24.9375 39.3125 181.125 30.25 129.0 29.75 191.25 5434.32
998 545 27.3375 27.9375 27.75 32.25 32.5875 31.75 24.9375 39.3125 181.125 30.25 129.75 29.25 191.5 5439.32
999 545 27.3375 27.9375 27.75 32.3125 32.5875 31.75 24.9375 39.3125 181.0625 29.75 129.5 29.0 191.5 5444.32
999 546 27.3375 27.9375 27.8125 32.25 32.5875 31.75 24.9375 39.3125 181.0625 30.25 129.25 29.5 191.0 5449.32
1000 546 27.3375 27.9375 27.75 32.25 32.5875 31.75 24.9375 39.3125 181.0625 30.0 129.75 29.25 191.0 5454.32
1001 547 27.3375 27.9375 27.75 32.3125 32.5875 31.75 24.9375 39.3125 181.0625 30.5 129.75 29.0 191.0 5459.33
1002 547 27.4 27.9375 27.75 32.25 32.65 31.75 24.9375 39.3125 181.0625 30.25 130.0 29.0 191.0 5464.33
1003 548 27.3375 28.0 27.8125 32.3125 32.5875 31.75 24.9375 39.3125 181.0625 30.5 130.25 29.25 191.25 5469.34
1004 548 27.4 28.0 27.8125 32.3125 32.65 31.8125 24.9375 39.375 181.0625 30.25 129.5 29.25 191.0 5474.34
1005 548 27.4 28.0 27.8125 32.3125 32.5875 31.75 24.9375 39.3125 181.0625 29.75 129.75 29.75 191.0 5479.34
1005 549 27.4 28.0 27.8125 32.3125 32.65 31.8125 25.0 39.3125 181.0 30.0 129.25 29.25 191.0 5484.34
1006 549 27.4 28.0 27.8125 32.3125 32.65 31.8125 25.0 39.375 181.0 30.25 129.75 29.25 191.0 5489.35
1007 550 27.4 28.0 27.8125 32.3125 32.65 31.8125 24.9375 39.375 180.9375 30.5 129.75 29.75 191.0 5494.35
1008 550 27.4 28.0 27.8125 32.3125 32.65 31.8125 25.0 39.375 181.0 30.25 129.25 29.75 191.25 5499.35
1009 551 27.4 28.0 27.8125 32.3125 32.65 31.8125 25.0 39.375 180.9375 30.5 129.0 29.5 191.0 5504.35
1010 551 27.4625 28.0 27.8125 32.3125 32.65 31.8125 25.0 39.375 180.9375 30.5 129.5 29.75 191.0 5509.36
1011 552 27.4 28.0 27.8125 32.375 32.65 31.8125 25.0 39.375 180.9375 30.25 129.0 29.75 191.0 5514.36
1012 552 27.4625 28.0625 27.8125 32.375 32.7125 31.8125 25.0 39.375 181.0 29.75 129.5 29.25 191.0 5519.36
1012 553 27.4625 28.0 27.8125 32.375 32.7125 31.875 25.0 39.375 180.9375 30.0 129.75 29.5 191.25 5524.36
1013 553 27.4625 28.0 27.8125 32.375 32.7125 31.875 25.0 39.375 180.9375 30.5 129.5 29.25 190.75 5529.36
1014 554 27.4625 28.0625 27.8125 32.375 32.7125 31.8125 25.0 39.375 180.9375 30.5 129.5 29.5 191.0 5534.37
1015 554 27.4625 28.0625 27.8125 32.375 32.7125 31.875 25.0 39.375 180.9375 30.5 129.25 29.0 191.0 5539.37
1016 555 27.4625 28.0625 27.8125 32.375 32.7125 31.875 25.0 39.4375 180.9375 30.25 129.75 29.25 190.75 5544.37
1017 555 27.4625 28.0625 27.875 32.375 32.7125 31.875 25.0 39.375 180.9375 30.25 130.0 29.5 190.75 5549.38
1018 556 27.4625 28.0625 27.8125 32.375 32.7125 31.875 25.0 39.4375 180.875 30.5 129.75 28.5 191.0 5554.38
1019 556 27.525 28.0625 27.875 32.375 32.7125 31.875 25.0 39.4375 180.875 30.25 130.0 29.0 190.75 5559.38
1019 557 27.525 28.0625 27.875 32.4375 32.7125 31.875 25.0 39.4375 180.875 29.75 129.5 29.25 190.5 5564.38
1020 557 27.4625 28.0625 27.875 32.375 32.775 31.875 25.0 39.4375 180.875 30.5 129.5 29.25 190.75 5569.39
1021 558 27.4625 28.125 27.875 32.4375 32.775 31.875 25.0 39.4375 180.875 30.5 129.5 29.25 190.75 5574.43
1022 558 27.525 28.0625 27.875 32.4375 32.775 31.875 25.0 39.4375 180.8125 30.5 129.75 29.25 191.0 5579.39
1023 559 27.525 28.125 27.875 32.4375 32.775 31.875 25.0625 39.4375 180.875 30.25 129.5 29.0 191.0 5584.4
1024 559 27.525 28.0625 27.875 32.4375 32.775 31.875 25.0625 39.4375 180.8125 30.5 129.5 29.5 190.5 5589.4
1025 560 27.525 28.125 27.875 32.4375 32.775 31.875 25.0625 39.5 180.8125 30.25 129.25 29.5 191.0 5594.4
1026 560 27.525 28.125 27.875 32.4375 32.775 31.875 25.0625 39.4375 180.8125 30.25 129.75 29.5 190.75 5599.41
1026 561 27.525 28.125 27.875 32.4375 32.775 31.875 25.0625 39.4375 180.8125 30.25 129.25 29.25 190.5 5604.41
1027 561 27.525 28.125 27.875 32.4375 32.8375 31.875 25.0625 39.5 180.8125 30.75 129.75 29.25 191.0 5609.41
1028 561 27.525 28.125 27.9375 32.4375 32.8375 31.875 25.0625 39.5 180.8125 30.25 129.25 29.0 191.0 5614.41
1029 562 27.525 28.125 27.875 32.4375 32.775 31.9375 25.0625 39.5 180.8125 30.5 129.5 29.0 190.5 5619.42
1030 562 27.5875 28.125 27.9375 32.4375 32.8375 31.9375 25.0625 39.5 180.8125 30.5 130.25 29.25 190.25 5624.42
1031 563 27.5875 28.125 27.9375 32.4375 32.8375 31.9375 25.0625 39.5 180.8125 30.75 130.0 29.25 190.75 5629.42
1032 563 27.525 28.125 27.9375 32.4375 32.8375 31.9375 25.0625 39.5 180.8125 30.25 129.75 29.25 190.75 5634.42
1033 564 27.5875 28.125 27.9375 32.4375 32.8375 31.9375 25.0625 39.5 180.8125 30.25 129.75 29.5 191.0 5639.43
1033 564 27.525 28.1875 27.9375 32.5 32.8375 31.9375 25.0625 39.5 180.8125 30.25 129.75 29.5 190.75 5644.43
1034 565 27.5875 28.125 27.9375 32.5 32.8375 31.9375 25.0625 39.5 180.8125 30.25 129.5 29.5 190.75 5649.44
1035 565 27.5875 28.125 27.9375 32.5 32.8375 31.9375 25.0625 39.5 180.8125 30.0 129.75 29.25 190.75 5654.44
1036 566 27.5875 28.1875 27.9375 32.5 32.8375 31.9375 25.0625 39.5625 180.8125 30.0 129.5 29.25 190.5 5659.44
1037 566 27.5875 28.1875 27.9375 32.5 32.9 31.9375 25.0625 39.5625 180.8125 30.0 129.75 29.5 190.75 5664.44
1038 567 27.5875 28.1875 27.9375 32.5 32.9 31.9375 25.0625 39.5625 180.8125 30.0 129.25 29.75 190.5 5669.45
1039 567 27.5875 28.1875 27.9375 32.5 32.9 31.9375 25.0625 39.5625 180.8125 30.5 129.5 29.25 190.5 5674.45
1040 568 27.5875 28.1875 27.9375 32.5 32.9 31.9375 25.0625 39.5625 180.8125 30.75 129.0 29.5 190.75 5679.46
1040 568 27.5875 28.1875 27.9375 32.5 32.9 31.9375 25.0625 39.5625 180.8125 30.25 129.25 29.25 190.5 5684.46
1041 569 27.5875 28.1875 27.9375 32.5 32.9 32.0 25.0625 39.5625 180.8125 30.0 129.5 29.75 190.25 5689.46
1042 569 27.5875 28.1875 27.9375 32.5 32.9 32.0 25.0625 39.5625 180.8125 30.5 130.0 29.75 190.75 5694.46
1043 570 27.65 28.1875 27.9375 32.5625 32.9 31.9375 25.125 39.5625 180.8125 30.25 130.0 29.75 190.75 5699.47
1044 570 27.5875 28.1875 28.0 32.5625 32.9 32.0 25.125 39.5625 180.8125 30.25 130.0 29.5 190.75 5704.47
1045 571 27.5875 28.1875 27.9375 32.5625 32.9 32.0 25.0625 39.5625 180.8125 30.0 129.75 29.5 190.5 5709.47
1046 571 27.65 28.1875 28.0 32.5625 32.9625 32.0 25.125 39.5625 180.75 30.25 129.25 29.5 190.5 5714.47
1047 572 27.65 28.1875 28.0 32.5625 32.9 32.0 25.125 39.5625 180.75 30.25 129.75 29.5 190.75 5719.48
1047 572 27.65 28.25 28.0 32.5625 32.9625 32.0 25.125 39.625 180.75 30.5 129.75 29.5 191.0 5724.48
1048 573 27.65 28.25 28.0 32.5625 32.9625 32.0 25.125 39.625 180.8125 30.5 129.5 29.25 190.75 5729.48
1049 573 27.65 28.25 28.0 32.5625 32.9625 32.0 25.125 39.625 180.75 30.75 129.5 29.5 190.25 5734.48
1050 574 27.65 28.25 28.0 32.5625 32.9625 32.0 25.125 39.625 180.75 30.5 128.75 29.25 190.25 5739.49
1051 574 27.65 28.25 28.0 32.5625 32.9625 32.0 25.125 39.625 180.75 30.25 129.5 29.75 190.25 5744.49
1052 574 27.65 28.25 28.0 32.5625 32.9625 32.0 25.125 39.625 180.75 30.5 130.0 29.75 190.75 5749.49
1053 575 27.65 28.25 28.0 32.5625 32.9625 32.0 25.125 39.625 180.75 30.5 129.5 29.5 190.5 5754.5
1054 575 27.65 28.25 28.0 32.5625 32.9625 32.0 25.125 39.625 180.75 30.25 129.75 29.0 191.0 5759.5
1054 576 27.65 28.25 28.0 32.5625 32.9625 32.0 25.125 39.625 180.75 30.5 129.75 29.25 190.75 5764.5
1055 576 27.65 28.25 28.0 32.625 32.9625 32.0625 25.125 39.625 180.6875 30.5 129.5 29.5 190.75 5769.51
1056 577 27.7125 28.25 28.0 32.625 33.025 32.0625 25.125 39.625 180.75 30.5 129.0 29.25 190.75 5774.51
1057 577 27.7125 28.25 28.0 32.625 33.025 32.0625 25.125 39.625 180.6875 30.25 129.0 29.75 190.25 5779.51
1058 578 27.7125 28.25 28.0625 32.625 33.025 32.0625 25.125 39.6875 180.6875 30.5 129.0 29.25 190.25 5784.51
1059 578 27.7125 28.3125 28.0625 32.5625 33.025 32.0625 25.1875 39.625 180.6875 30.5 129.0 29.75 190.25 5789.52
1060 579 27.65 28.3125 28.0625 32.625 33.025 32.0625 25.125 39.6875 180.6875 30.5 129.75 29.25 190.25 5794.52
1061 579 27.7125 28.3125 28.0625 32.625 33.025 32.0625 25.1875 39.6875 180.625 30.25 129.5 30.0 190.5 5799.52
1061 580 27.7125 28.3125 28.0625 32.625 33.025 32.0625 25.1875 39.625 180.6875 30.75 129.5 29.75 190.75 5804.53
1062 580 27.7125 28.3125 28.0625 32.625 33.025 32.0625 25.1875 39.6875 180.625 30.25 130.0 29.25 190.25 5809.53
1063 581 27.7125 28.3125 28.0625 32.625 33.025 32.0625 25.1875 39.6875 180.625 30.75 129.0 29.5 190.75 5814.53
1064 581 27.7125 28.3125 28.0625 32.625 33.025 32.0625 25.1875 39.6875 180.6875 30.5 129.5 29.5 190.5 5819.53
1065 582 27.7125 28.3125 28.0625 32.625 33.025 32.0625 25.1875 39.6875 180.625 30.0 129.25 29.5 190.0 5824.54
1066 582 27.7125 28.3125 28.0625 32.625 33.0875 32.0625 25.1875 39.6875 180.625 30.0 129.5 29.75 190.25 5829.54
1067 583 27.7125 28.3125 28.0625 32.625 33.0875 32.0625 25.1875 39.6875 180.625 30.5 129.25 29.5 190.75 5834.54
1067 583 27.7125 28.3125 28.0625 32.625 33.025 32.0625 25.1875 39.6875 180.625 30.5 129.75 29.5 190.75 5839.55
1068 584 27.7125 28.3125 28.0625 32.6875 33.0875 32.0625 25.1875 39.75 180.625 30.75 129.75 29.0 190.75 5844.55
1069 584 27.7125 28.3125 28.0625 32.625 33.0875 32.0625 25.1875 39.75 180.625 30.75 129.25 29.0 190.75 5849.55
1070 584 27.775 28.3125 28.0625 32.625 33.0875 32.0625 25.1875 39.6875 180.625 30.25 129.75 29.75 190.75 5854.56
1071 585 27.775 28.3125 28.0625 32.6875 33.0875 32.0625 25.1875 39.75 180.625 30.25 129.5 29.75 190.75 5859.56
1072 585 27.775 28.375 28.0625 32.6875 33.0875 32.125 25.1875 39.75 180.625 30.25 129.5 29.5 190.5 5864.56
1073 586 27.775 28.375 28.0625 32.6875 33.0875 32.0625 25.1875 39.75 180.625 30.5 130.0 29.5 190.75 5869.57
1074 586 27.775 28.375 28.125 32.6875 33.15 32.0625 25.1875 39.75 180.625 30.5 129.75 29.25 190.5 5874.57
1075 587 27.775 28.375 28.125 32.6875 33.15 32.125 25.1875 39.75 180.625 30.5 129.75 29.5 190.25 5879.57
1075 587 27.775 28.375 28.125 32.6875 33.15 32.125 25.25 39.75 180.6875 30.25 129.0 29.5 190.5 5884.57
1076 588 27.775 28.375 28.125 32.6875 33.15 32.125 25.1875 39.75 180.6875 30.25 129.25 29.75 190.5 5889.58
1077 588 27.775 28.375 28.125 32.6875 33.15 32.125 25.1875 39.75 180.6875 30.0 129.0 29.75 190.75 5894.58
1078 589 27.775 28.375 28.125 32.6875 33.15 32.125 25.25 39.75 180.75 30.75 129.5 29.5 190.25 5899.58
1079 589 27.775 28.375 28.125 32.6875 33.15 32.125 25.25 39.75 180.6875 30.5 129.5 29.25 190.5 5904.58
1080 590 27.775 28.375 28.125 32.75 33.15 32.125 25.25 39.8125 180.75 30.25 129.5 29.5 190.75 5909.59
1081 590 27.775 28.375 28.125 32.75 33.2125 32.125 25.25 39.75 180.75 30.5 129.75 29.5 190.5 5914.59
1082 591 27.775 28.375 28.125 32.75 33.15 32.1875 25.25 39.8125 180.6875 30.5 129.5 29.5 190.5 5919.59
1082 591 27.8375 28.375 28.125 32.75 33.15 32.1875 25.25 39.8125 180.75 30.75 129.5 29.5 190.5 5924.6
1083 592 27.775 28.4375 28.125 32.6875 33.2125 32.125 25.25 39.8125 180.75 30.75 129.5 29.75 190.75 5929.6
1084 592 27.8375 28.4375 28.125 32.75 33.2125 32.125 25.25 39.8125 180.75 30.75 129.25 29.5 190.0 5934.6
1085 593 27.8375 28.4375 28.125 32.75 33.2125 32.1875 25.25 39.8125 180.75 30.25 129.0 29.5 190.75 5939.61
1086 593 27.8375 28.4375 28.125 32.75 33.2125 32.125 25.25 39.8125 180.75 30.5 129.25 30.0 190.25 5944.61
1087 594 27.8375 28.4375 28.125 32.75 33.2125 32.1875 25.25 39.8125 180.75 30.5 129.75 29.75 190.75 5949.61
1088 594 27.8375 28.4375 28.125 32.8125 33.2125 32.1875 25.25 39.8125 180.75 30.75 129.5 29.5 190.75 5954.62
1089 595 27.8375 28.4375 28.125 32.75 33.275 32.1875 25.25 39.8125 180.6875 30.25 129.75 29.5 190.5 5959.62
1089 595 27.8375 28.4375 28.125 32.75 33.2125 32.1875 25.25 39.8125 180.6875 30.5 129.75 29.75 190.5 5964.62
1090 596 27.8375 28.4375 28.1875 32.8125 33.2125 32.1875 25.25 39.8125 180.75 30.75 129.75 29.25 190.0 5969.62
1091 596 27.8375 28.4375 28.1875 32.8125 33.2125 32.1875 25.25 39.8125 180.75 30.75 129.75 29.75 190.75 5974.77
1092 597 27.8375 28.4375 28.1875 32.8125 33.275 32.1875 25.25 39.875 180.75 30.75 129.25 29.75 190.75 5979.63
1093 597 27.9 28.4375 28.1875 32.8125 33.275 32.1875 25.25 39.875 180.6875 31.0 129.0 29.75 190.25 5984.63
1094 598 27.8375 28.4375 28.1875 32.8125 33.275 32.1875 25.3125 39.875 180.6875 30.25 129.5 30.0 190.75 5989.63
1095 598 27.9 28.5 28.1875 32.8125 33.275 32.1875 25.3125 39.875 180.75 31.0 129.5 29.75 190.5 5994.64
1096 599 27.9 28.5 28.1875 32.8125 33.275 32.1875 25.25 39.875 180.75 30.75 129.5 29.75 190.75 5999.64
1096 599 27.9 28.5 28.1875 32.8125 33.3375 32.1875 25.3125 39.875 180.75 31.0 129.75 29.25 190.75 6004.64
1097 599 27.9 28.4375 28.1875 32.8125 33.275 32.25 25.25 39.875 180.75 30.75 129.75 29.75 190.75 6009.64
1098 600 27.9 28.5 28.1875 32.875 33.275 32.1875 25.25 39.875 180.75 30.75 129.25 29.5 190.75 6014.65
1099 600 27.9 28.5 28.1875 32.875 33.3375 32.25 25.3125 39.875 180.75 31.0 129.75 29.75 190.5 6019.65
1100 601 27.9 28.5 28.1875 32.875 33.3375 32.25 25.25 39.875 180.6875 30.5 129.0 29.25 190.5 6024.65
1101 601 27.9 28.5 28.1875 32.8125 33.3375 32.25 25.25 39.875 180.6875 30.75 129.5 30.0 190.75 6029.66
1102 602 27.9 28.5 28.1875 32.8125 33.3375 32.25 25.3125 39.875 180.6875 30.5 130.0 29.5 190.25 6034.66
1103 602 27.9 28.5 28.25 32.875 33.3375 32.25 25.3125 39.875 180.75 31.0 129.75 29.25 190.25 6039.66
1103 603 27.9 28.5 28.25 32.875 33.4 32.25 25.3125 39.875 180.75 30.5 129.25 30.0 190.5 6044.67
1104 603 27.9 28.5 28.25 32.875 33.3375 32.25 25.3125 39.9375 180.75 30.75 129.0 29.75 190.75 6049.67
1105 604 27.9625 28.5 28.25 32.875 33.3375 32.25 25.3125 39.9375 180.75 30.5 129.5 30.0 190.75 6054.67
1106 604 27.9 28.5 28.25 32.875 33.3375 32.25 25.3125 39.9375 180.75 30.5 129.75 30.0 190.5 6059.68
1107 605 27.9625 28.5 28.25 32.875 33.4 32.25 25.3125 39.9375 180.75 30.5 129.25 30.0 190.25 6064.68
1108 605 27.9625 28.5625 28.25 32.875 33.4 32.25 25.3125 39.9375 180.75 30.75 129.5 30.0 190.75 6069.68
1109 606 27.9625 28.5625 28.25 32.875 33.4 32.25 25.375 39.9375 180.75 30.25 129.75 29.5 190.5 6074.68
1110 606 27.9625 28.5625 28.25 32.9375 33.4 32.25 25.375 39.9375 180.75 30.75 129.75 29.5 190.5 6079.69
1111 607 27.9 28.5625 28.25 32.9375 33.4 32.3125 25.3125 39.9375 180.75 30.75 129.5 29.25 190.25 6084.69
1111 607 27.9625 28.5625 28.25 32.9375 33.4 32.25 25.3125 39.9375 180.75 30.75 129.25 29.75 190.5 6089.69
1112 608 27.9625 28.5625 28.25 32.9375 33.4 32.3125 25.3125 39.9375 180.75 30.5 129.5 29.5 190.5 6094.69
1113 608 27.9625 28.5625 28.25 32.9375 33.4625 32.3125 25.3125 40.0 180.75 30.75 129.25 29.75 190.5 6099.7
1114 609 27.9625 28.5625 28.25 32.9375 33.4625 32.3125 25.375 40.0 180.75 30.75 129.5 29.75 190.75 6104.7
1115 609 27.9625 28.5625 28.25 32.9375 33.4625 32.25 25.3125 39.9375 180.75 31.0 129.5 29.5 190.75 6109.7
1116 610 27.9625 28.5625 28.25 32.9375 33.4625 32.3125 25.375 40.0 180.8125 30.75 129.75 30.25 190.75 6114.7
1117 610 27.9625 28.625 28.25 32.9375 33.4625 32.3125 25.375 40.0 180.8125 30.75 129.5 29.25 190.75 6119.71
1118 611 27.9625 28.5625 28.3125 32.9375 33.4625 32.3125 25.375 40.0 180.8125 30.25 129.75 29.75 190.0 6124.71
1118 611 27.9625 28.5625 28.3125 32.9375 33.4625 32.3125 25.375 40.0 180.8125 30.75 130.0 29.5 191.0 6129.75
1119 612 27.9625 28.5625 28.3125 32.9375 33.4625 32.3125 25.375 40.0 180.8125 31.0 129.25 29.5 190.75 6134.72
1120 612 27.9625 28.625 28.3125 33.0 33.4625 32.3125 25.375 40.0 180.8125 31.0 129.25 29.75 190.75 6139.72
1121 613 28.025 28.625 28.3125 32.9375 33.4625 32.3125 25.375 40.0 180.8125 30.5 129.25 29.25 190.5 6144.72
1122 613 27.9625 28.625 28.3125 33.0 33.4625 32.3125 25.375 40.0625 180.8125 30.75 129.0 29.5 191.0 6149.73
1123 614 27.9625 28.625 28.3125 33.0 33.4625 32.3125 25.375 40.0625 180.8125 30.75 129.5 30.25 190.75 6154.73
1124 614 28.025 28.625 28.3125 33.0 33.4625 32.3125 25.375 40.0 180.8125 30.75 129.75 29.75 190.75 6159.73
1125 614 28.025 28.625 28.3125 33.0 33.4625 32.3125 25.4375 40.0 180.8125 30.5 129.75 29.5 190.75 6164.74
1125 615 28.025 28.625 28.3125 33.0 33.525 32.375 25.4375 40.0625 180.8125 30.75 129.75 29.5 190.75 6169.74
1126 615 28.025 28.625 28.3125 33.0 33.525 32.375 25.4375 40.0625 180.8125 30.75 129.25 29.25 190.75 6174.74
1127 616 28.025 28.625 28.3125 33.0 33.525 32.3125 25.375 40.0625 180.8125 30.75 129.25 29.5 190.75 6179.75
1128 616 28.025 28.625 28.3125 33.0625 33.525 32.3125 25.4375 40.0625 180.8125 30.75 129.75 30.0 190.75 6184.75
1129 617 28.025 28.625 28.3125 33.0 33.525 32.3125 25.4375 40.0625 180.8125 31.0 129.5 30.0 190.75 6189.75
1130 617 28.025 28.625 28.3125 33.0625 33.525 32.375 25.375 40.0625 180.8125 30.25 129.75 30.0 190.75 6194.75
1131 618 28.0875 28.6875 28.3125 33.0625 33.525 32.375 25.4375 40.0625 180.8125 30.75 129.75 30.0 190.75 6199.76
1132 618 28.0875 28.625 28.3125 33.0625 33.525 32.375 25.4375 40.0625 180.8125 30.5 129.75 29.25 191.0 6204.76
1132 619 28.0875 28.6875 28.3125 33.0625 33.525 32.375 25.4375 40.0625 180.8125 30.25 129.75 29.75 190.5 6209.77
1133 619 28.0875 28.6875 28.375 33.0625 33.525 32.375 25.4375 40.0625 180.8125 31.0 130.0 29.75 191.0 6214.77
1134 620 28.0875 28.6875 28.3125 33.0625 33.5875 32.375 25.4375 40.0625 180.8125 30.75 130.0 29.25 190.75 6219.77
1135 620 28.0875 28.6875 28.375 33.0625 33.5875 32.375 25.4375 40.0625 180.8125 31.0 130.0 29.75 190.75 6224.77
1136 621 28.0875 28.6875 28.375 33.0625 33.5875 32.375 25.4375 40.0625 180.8125 31.0 129.0 30.25 190.75 6229.78
1137 621 28.0875 28.6875 28.375 33.0625 33.5875 32.375 25.4375 40.0625 180.8125 30.75 130.0 30.25 190.75 6234.78
1138 622 28.0875 28.6875 28.375 33.125 33.5875 32.375 25.4375 40.0625 180.8125 30.5 130.25 29.5 190.25 6239.78
1139 622 28.0875 28.6875 28.375 33.0625 33.5875 32.4375 25.4375 40.125 180.8125 31.0 129.5 29.25 190.75 6244.79
1139 623 28.0875 28.6875 28.375 33.125 33.5875 32.375 25.4375 40.125 180.875 31.0 130.25 29.75 190.75 6249.79
1140 623 28.0875 28.6875 28.375 33.0625 33.5875 32.375 25.4375 40.125 180.8125 31.0 129.5 29.75 190.5 6254.79
1141 624 28.0875 28.6875 28.375 33.125 33.5875 32.375 25.4375 40.125 180.875 31.0 130.0 29.5 190.5 6259.79
1142 624 28.0875 28.6875 28.375 33.125 33.65 32.4375 25.4375 40.125 180.875 30.25 129.75 29.75 190.75 6264.8
1143 625 28.0875 28.75 28.375 33.125 33.65 32.4375 25.4375 40.125 180.8125 31.0 129.5 29.5 190.5 6269.8
1144 625 28.0875 28.75 28.375 33.125 33.65 32.4375 25.4375 40.125 180.8125 31.0 129.75 29.75 190.75 6274.8
1145 626 28.0875 28.75 28.4375 33.125 33.65 32.4375 25.5 40.125 180.8125 31.25 129.5 29.75 190.75 6279.81
1146 626 28.0875 28.75 28.4375 33.125 33.65 32.4375 25.4375 40.125 180.8125 31.0 129.25 29.75 190.75 6284.81
1146 626 28.0875 28.75 28.375 33.125 33.65 32.4375 25.4375 40.125 180.8125 31.0 129.0 30.25 191.0 6289.81
1147 627 28.15 28.75 28.375 33.125 33.65 32.4375 25.5 40.125 180.8125 31.0 129.5 30.25 190.75 6294.82
1148 627 28.15 28.75 28.4375 33.125 33.65 32.4375 25.5 40.125 180.8125 30.75 129.25 30.0 191.0 6299.82
1149 628 28.15 28.75 28.4375 33.125 33.65 32.4375 25.5 40.125 180.8125 31.0 129.75 30.25 190.5 6304.82
1150 628 28.15 28.75 28.4375 33.125 33.65 32.4375 25.5 40.1875 180.8125 30.75 130.0 29.5 190.75 6309.82
1151 629 28.15 28.75 28.375 33.1875 33.65 32.4375 25.5 40.125 180.8125 30.75 129.75 29.75 191.0 6314.83
1152 629 28.15 28.75 28.4375 33.125 33.7125 32.4375 25.5 40.125 180.8125 31.0 130.0 29.75 191.0 6319.83
1152 630 28.15 28.75 28.4375 33.1875 33.7125 32.4375 25.5 40.1875 180.8125 31.0 129.25 29.75 190.75 6324.83
1153 630 28.15 28.75 28.4375 33.125 33.7125 32.4375 25.5 40.1875 180.8125 31.25 129.5 29.5 190.75 6329.84
1154 631 28.15 28.75 28.4375 33.1875 33.7125 32.5 25.5 40.1875 180.8125 30.75 129.25 29.5 190.25 6334.84
1155 631 28.15 28.75 28.4375 33.1875 33.7125 32.4375 25.5 40.1875 180.8125 31.0 129.75 30.25 190.5 6339.84
1156 632 28.15 28.8125 28.4375 33.1875 33.7125 32.4375 25.5 40.1875 180.8125 30.75 129.75 30.0 190.0 6344.85
1157 632 28.15 28.8125 28.4375 33.1875 33.7125 32.4375 25.5 40.1875 180.8125 31.0 130.0 30.25 190.75 6349.85
1158 633 28.15 28.8125 28.4375 33.1875 33.7125 32.5 25.5 40.1875 180.8125 30.5 129.75 30.0 190.75 6354.85
1159 633 28.2125 28.8125 28.4375 33.1875 33.775 32.4375 25.5 40.25 180.8125 31.25 129.75 30.0 190.75 6359.85
1159 634 28.15 28.8125 28.4375 33.1875 33.7125 32.5 25.5 40.25 180.8125 31.25 129.75 30.25 190.75 6364.86
1160 634 28.2125 28.8125 28.4375 33.1875 33.775 32.5 25.5 40.1875 180.8125 31.25 129.75 30.0 190.5 6369.86
