Wattmetr "Temp 1" "Temp 4" "Temp 3" "Temp 0" "Temp 2" "Temp 5" "Master clock"
1406 25.5 66.6875 69.1875 25.8125 25.5625 63.75 366.56
1426 25.5625 67.0 69.5 25.9375 25.4375 63.6875 367.57
1426 25.5625 67.0 69.5 25.9375 25.4375 63.6875 368.57
1426 25.5625 67.0 69.5 25.9375 25.4375 63.6875 369.57
1426 25.5625 67.0 69.5 25.9375 25.4375 63.6875 370.57
1426 25.5625 67.0 69.5 25.9375 25.4375 63.6875 371.58
1445 25.6875 67.25 69.8125 26.1875 25.5 63.8125 372.58
1445 25.6875 67.25 69.8125 26.1875 25.5 63.8125 373.58
1445 25.6875 67.25 69.8125 26.1875 25.5 63.8125 374.59
1445 25.6875 67.25 69.8125 26.1875 25.5 63.8125 375.59
1445 25.6875 67.25 69.8125 26.1875 25.5 63.8125 376.59
1464 25.8125 67.6875 70.125 26.375 25.75 64.1875 377.59
1464 25.8125 67.6875 70.125 26.375 25.75 64.1875 378.6
1464 25.8125 67.6875 70.125 26.375 25.75 64.1875 379.6
1464 25.8125 67.6875 70.125 26.375 25.75 64.1875 380.6
1464 25.8125 67.6875 70.125 26.375 25.75 64.1875 381.6
1484 25.9375 68.0625 70.5625 26.4375 25.9375 64.625 382.61
1484 25.9375 68.0625 70.5625 26.4375 25.9375 64.625 383.61
1484 25.9375 68.0625 70.5625 26.4375 25.9375 64.625 384.61
1484 25.9375 68.0625 70.5625 26.4375 25.9375 64.625 385.62
1484 25.9375 68.0625 70.5625 26.4375 25.9375 64.625 386.62
1503 25.9375 68.4375 70.9375 26.4375 25.9375 64.9375 387.62
1503 25.9375 68.4375 70.9375 26.4375 25.9375 64.9375 388.62
1503 25.9375 68.4375 70.9375 26.4375 25.9375 64.9375 391.04
1503 25.9375 68.4375 70.9375 26.4375 25.9375 64.9375 391.08
1523 26.125 68.875 71.3125 26.5625 26.0 65.1875 392.08
1523 26.125 68.875 71.3125 26.5625 26.0 65.1875 393.08
1523 26.125 68.875 71.3125 26.5625 26.0 65.1875 394.08
1523 26.125 68.875 71.3125 26.5625 26.0 65.1875 395.09
1523 26.125 68.875 71.3125 26.5625 26.0 65.1875 396.09
1542 26.25 69.25 71.75 26.6875 26.125 65.5 397.09
1542 26.25 69.25 71.75 26.6875 26.125 65.5 398.1
1542 26.25 69.25 71.75 26.6875 26.125 65.5 399.1
1542 26.25 69.25 71.75 26.6875 26.125 65.5 400.1
1542 26.25 69.25 71.75 26.6875 26.125 65.5 401.1
1561 26.25 69.5625 72.0625 26.625 26.125 65.875 402.11
1561 26.25 69.5625 72.0625 26.625 26.125 65.875 403.11
1561 26.25 69.5625 72.0625 26.625 26.125 65.875 404.11
1561 26.25 69.5625 72.0625 26.625 26.125 65.875 405.11
1561 26.25 69.5625 72.0625 26.625 26.125 65.875 406.12
1581 26.1875 69.875 72.4375 26.5 26.0625 66.1875 407.12
1581 26.1875 69.875 72.4375 26.5 26.0625 66.1875 408.12
